patients_Id,patients_BIRTHDATE,patients_DEATHDATE,patients_SSN,patients_DRIVERS,patients_PASSPORT,patients_PREFIX,patients_FIRST,patients_LAST,patients_SUFFIX,patients_MAIDEN,patients_MARITAL,patients_RACE,patients_ETHNICITY,patients_GENDER,patients_BIRTHPLACE,patients_ADDRESS,patients_CITY,patients_STATE,patients_COUNTY,patients_ZIP,patients_LAT,patients_LON,patients_HEALTHCARE_EXPENSES,patients_HEALTHCARE_COVERAGE,conditions_DESCRIPTION,SDoH_2020_ZIPCODE_1_0_Risk_Score,CMS_Solution,Name_of_Servicer,Servicer_Address,Servicer_ZiPcode,Servicer_LON,Servicer_LAT,Servicer_Phone_Number,Distance_miles_to_Servicer,Primary Key,Gap-dataverse
df72fdee-e347-4c77-a3bb-074655dd67be,10/28/2016,,999-40-6858,,,,Barbera53,Legros616,,,,white,nonhispanic,F,Waltham  Massachusetts  US,410 Homenick Lane,Duxbury,Massachusetts,Plymouth County,2332,42.01712415,-70.73074403,95188.86,1549.92,Asthma,0.09,Carpet Shampooing,NMA Carpet Shampooing,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1112,118,"Asthma with SDoH Risk Score of 0.09, Address of Closest Servicer and Phone:NMA Carpet Shampooing, 123 Sporer Throughway  Duxbury MA 01013 800-123-1112 and Distance to Servicer 118miles",Asthma with SDoH Score of 0.09
257af8d7-ba2c-4394-9a30-691e6f80d8a6,5/31/1917,,999-92-1404,S99946525,X52672915X,Mrs.,Nickole723,Denesik803,,Cruickshank494,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,117 Hermann Common,Barnstable,Massachusetts,Barnstable County,2601,41.72930445,-70.3397727,1600827.58,32774.56,Heart Disease,0.85,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,144,"Heart Disease with SDoH Risk Score of 0.85, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Barnstable MA 01013 800-123-1115 and Distance to Servicer 144miles",Heart Disease with SDoH Score of 0.85
d8b07feb-551d-4b3c-9733-c468b8104f0c,4/5/1951,10/28/2015,999-81-2328,S99947671,X28307889X,Mrs.,Siobhan540,Walker122,JD,Batz141,M,white,nonhispanic,F,Boston  Massachusetts  US,791 Senger Parade Suite 30,Barnstable,Massachusetts,Barnstable County,2635,41.68524995,-70.3522294,1529172.57,11114.6,Heart Disease,0.77,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,145,"Heart Disease with SDoH Risk Score of 0.77, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Barnstable MA 01013 800-123-1115 and Distance to Servicer 145miles",Heart Disease with SDoH Score of 0.77
aaa1801a-51d1-4b7e-a5b8-7e8547be60a8,3/23/1925,3/28/1994,999-97-8316,S99944935,X53331553X,Mrs.,Sherlyn657,Luettgen772,,Labadie908,M,white,nonhispanic,F,Swampscott  Massachusetts  US,132 Torphy Landing Unit 37,Barnstable,Massachusetts,Barnstable County,2635,41.7453536,-70.26621016,1293004.98,12295.36,Heart Disease,0.77,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,147,"Heart Disease with SDoH Risk Score of 0.77, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Barnstable MA 01013 800-123-1115 and Distance to Servicer 147miles",Heart Disease with SDoH Score of 0.77
40c83ae5-ba34-483e-b348-b558b44179ca,4/22/1925,10/27/2003,999-22-4520,S99931941,X24586524X,Mr.,Mickey576,Maggio310,,,M,black,nonhispanic,M,Boston  Massachusetts  US,304 Gorczany Mall Unit 40,Dennis,Massachusetts,Barnstable County,2638,41.70711038,-70.2170386,1717582.61,18747.24,Heart Disease,0.53,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,151,"Heart Disease with SDoH Risk Score of 0.53, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Dennis MA 01013 800-123-1115 and Distance to Servicer 151miles",Heart Disease with SDoH Score of 0.53
fd1e9a6d-5b50-4a6f-bd61-c884ab89f5c6,5/23/1942,1/7/1967,999-52-4376,S99947046,X7744312X,Mr.,Benton624,Morissette863,,,,native,nonhispanic,M,Brockton  Massachusetts  US,199 Heathcote Skyway Suite 70,Chatham,Massachusetts,Barnstable County,2633,41.69368201,-70.01098299,79425.56,6895.51,Heart Disease,0.47,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,161,"Heart Disease with SDoH Risk Score of 0.47, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Chatham MA 01013 800-123-1115 and Distance to Servicer 161miles",Heart Disease with SDoH Score of 0.47
1a7e8f38-95df-4c27-8897-21ed04c3b98b,5/23/1942,6/10/2016,999-14-8763,S99976389,X16898050X,Mr.,Lino542,Cronin387,,,M,native,nonhispanic,M,Otis  Massachusetts  US,380 McGlynn Branch,Chatham,Massachusetts,Barnstable County,2633,41.70814228,-69.99101111,271613.3,78693.02,Heart Disease,0.47,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,161,"Heart Disease with SDoH Risk Score of 0.47, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Chatham MA 01013 800-123-1115 and Distance to Servicer 161miles",Heart Disease with SDoH Score of 0.47
cafc2141-2307-4f62-abd1-2d6e5486d7a5,5/23/1942,12/14/2011,999-68-4539,S99979088,X14233432X,Mr.,Alonso270,Gerhold939,,,M,native,nonhispanic,M,West Springfield  Massachusetts  US,260 Effertz Hollow,Chatham,Massachusetts,Barnstable County,2633,41.63135343,-70.01762526,236803.89,34294.4,Heart Disease,0.47,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,162,"Heart Disease with SDoH Risk Score of 0.47, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Chatham MA 01013 800-123-1115 and Distance to Servicer 162miles",Heart Disease with SDoH Score of 0.47
2c3932da-bde3-4d3c-a790-ff3b0fc4fb53,5/23/1942,,999-87-4890,S99952175,X37013675X,Mr.,Marcellus830,Lemke654,,,M,native,nonhispanic,M,Concord  Massachusetts  US,170 Kerluke Extension Suite 51,Chatham,Massachusetts,Barnstable County,2633,41.71509168,-69.97278523,298935.14,33668.89,Heart Disease,0.47,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,162,"Heart Disease with SDoH Risk Score of 0.47, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Chatham MA 01013 800-123-1115 and Distance to Servicer 162miles",Heart Disease with SDoH Score of 0.47
8507a0b0-b667-4a07-90f1-8cfb2193dcd8,5/23/1942,6/20/2009,999-56-1160,S99969994,X86474276X,Mr.,Federico589,Treutel973,,,M,native,nonhispanic,M,Worcester  Massachusetts  US,941 Tillman Plaza,Chatham,Massachusetts,Barnstable County,2633,41.63268643,-69.96773717,226388.42,71608.4,Heart Disease,0.47,Healthy Food ,WA Healthy Food ,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1115,164,"Heart Disease with SDoH Risk Score of 0.47, Address of Closest Servicer and Phone:WA Healthy Food , 123 Sporer Throughway  Chatham MA 01013 800-123-1115 and Distance to Servicer 164miles",Heart Disease with SDoH Score of 0.47
02f9aadd-72de-4b20-b381-f4c3b1cf7aa3,5/23/1942,10/12/2005,999-68-3912,S99955910,X24020357X,Mr.,Keenan632,Wolf938,,,M,native,nonhispanic,M,Boston  Massachusetts  US,889 Schaefer Forge,Chatham,Massachusetts,Barnstable County,2633,41.6220279,-69.96806051,201672.51,17259.42,Diabetes,0.47,Transportation to Doctor抯 Appointment,ABC Transport Services,123 Sporer Throughway,1013,42.50014767,-72.96330699,800-123-1113,165,"Diabetes with SDoH Risk Score of 0.47, Address of Closest Servicer and Phone:ABC Transport Services, 123 Sporer Throughway Chatham MA 01013 800-123-1113 and Distance to Servicer 165miles",Diabetes with SDoH Score of 0.47
02f9aadd-72de-4b20-b381-f4c3b1cf7aa3,5/23/1942,10/12/2005,999-68-3912,S99955910,X24020357X,Mr.,Keenan632,Wolf938,,,M,native,nonhispanic,M,Boston  Massachusetts  US,889 Schaefer Forge,Chatham,Massachusetts,Barnstable County,2633,41.6220279,-69.96806051,201672.51,17259.42,Diabetes,0.47,Diabetes Education Program,XYZ Diabetes Education,123 Sporer Throughway ,1013,42.50014767,-72.96330699,800-123-1114,165,"Diabetes with SDoH Risk Score of 0.47, Address of Closest Servicer and Phone:XYZ Diabetes Education, 123 Sporer Throughway  Chatham MA 01013 800-123-1114 and Distance to Servicer 165miles",Diabetes with SDoH Score of 0.47
